# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      13.080      109.600      108.797   399557.891
      13.190       99.200      110.766   399561.891
      13.299      117.100      112.328   399561.891
      13.400      112.000      114.781   399563.891
      13.510       85.500      117.141   399565.891
      13.611      128.300      117.578   399565.891
      13.721       88.600      118.906   399565.891
      13.831       76.700      119.797   399565.891
      13.942      118.300      119.828   399565.891
      14.050       93.400      119.828   399565.891
      14.157      112.200      119.844   399565.891
      14.262      101.900      119.844   399565.891
      14.372       94.100      119.875   399565.891
      14.482       97.200      118.891   399564.891
      14.584       69.100      118.891   399564.891
      14.685      113.600      117.891   399563.891
      14.790       84.900      117.891   399563.891
      14.899       97.500      117.891   399563.891
      15.009       92.100      116.891   399562.891
      15.116       98.000      113.891   399559.891
      15.224      103.100      113.891   399559.891
      15.332       91.500      112.891   399558.891
      15.440      109.500      112.891   399558.891
      15.547       95.700      111.906   399557.891
      15.653      101.600      108.906   399554.891
      15.763       83.000      108.906   399554.891
      15.874       94.600      107.906   399553.891
      15.975       82.000      107.906   399553.891
      16.085       98.500      107.906   399553.891
      16.187      107.000      107.906   399553.891
      16.296       78.700      107.906   399553.891
      16.406       98.000      108.188   399557.891
      16.511       91.800      109.266   399557.891
      16.616      105.700      110.953   399561.891
      16.716       90.600      112.750   399561.891
      16.825       93.800      114.828   399563.891
      16.928      106.900      117.141   399565.891
      17.038       73.100      117.234   399565.891
      17.142       92.800      117.844   399565.891
      17.251       83.500      118.938   399569.891
      17.361       67.600      121.594   399570.891
      17.466      105.100      122.672   399570.891
      17.575       90.200      123.734   399570.891
      17.680       83.700      123.766   399570.891
      17.781       94.800      123.766   399570.891
      17.891      105.400      123.766   399570.891
      17.997      122.500      123.781   399570.891
      18.099      113.200      124.141   399570.891
      18.205       97.900      124.141   399570.891
      18.315      119.300      124.141   399570.891
      18.425      119.400      124.141   399570.891
      18.530       95.400      123.141   399569.891
      18.632      109.700      122.141   399568.891
      18.734      100.400      122.141   399568.891
      18.841      106.900      122.141   399568.891
      18.952       91.600      122.141   399568.891
      19.061      121.500      121.141   399567.891
      19.163       89.800      118.141   399564.891
      19.274      103.400      117.156   399563.891
      19.380       93.500      117.156   399563.891
      19.490       94.500      117.156   399563.891
      19.595      117.800      116.156   399562.891
      19.698       92.600      116.156   399562.891
      19.808       75.600      113.156   399559.891
      19.914      117.000      112.156   399558.891
      20.015       78.800      112.156   399558.891
      20.115       99.700      112.156   399558.891
      20.216      129.700      111.156   399557.891
      20.324       96.400      111.156   399557.891
      20.434       77.200      108.156   399554.891
      20.536       96.000      107.156   399553.891
      20.645       82.300      107.219   399553.891
      20.755       92.500      107.219   399553.891
      20.857      114.500      107.219   399553.891
      20.965       76.700      107.516   399553.891
      21.068       70.700      108.031   399553.891
      21.172       97.900      109.375   399557.891
      21.281       85.500      111.266   399557.891
      21.391       88.700      112.953   399561.891
      21.497      112.200      114.422   399563.891
      21.606       94.600      117.422   399565.891
      21.715      100.200      118.953   399565.891
      21.822       91.700      119.375   399565.891
      21.923      121.500      120.562   399570.891
      22.030       93.900      121.141   399570.891
      22.139      125.800      122.203   399570.891
      22.246       92.700      123.844   399570.891
      22.353       95.300      124.406   399570.891
      22.463      110.000      125.078   399570.891
      22.566       86.900      125.203   399570.891
      22.668       98.300      125.203   399570.891
      22.769      112.300      125.203   399570.891
      22.871      103.500      125.219   399570.891
      22.980       95.400      125.312   399570.891
      23.089      108.700      125.312   399570.891
      23.190       91.200      125.312   399570.891
      23.299      101.400      125.344   399570.891
      23.410      107.100      125.344   399570.891
      23.513      107.300      125.344   399570.891
      23.618       84.400      122.344   399567.891
      23.729      110.600      121.344   399566.891
      23.830       93.400      121.344   399566.891
      23.934       99.700      121.359   399566.891
      24.039      108.500      121.359   399566.891
      24.146       92.000      120.359   399565.891
      24.257      107.200      120.375   399565.891
      24.366       91.800      120.375   399565.891
      24.471       89.600      116.391   399561.891
      24.577      100.900      115.391   399560.891
      24.688      116.300      115.391   399560.891
      24.797       98.800      115.391   399560.891
      24.905      108.300      114.391   399559.891
      25.016      100.800      114.391   399559.891
      25.122      116.500      114.391   399559.891
      25.232       79.700      110.391   399555.891
      25.339       82.200      109.391   399554.891
      25.447       89.600      109.391   399554.891
      25.557      109.600      109.391   399554.891
      25.662      110.600      109.391   399554.891
      25.772       85.400      109.391   399554.891
      25.881      123.400      109.391   399554.891
      25.991       84.500      109.391   399554.891
      26.099       99.500      110.594   399558.891
      26.205      118.400      112.109   399561.891
      26.309       75.100      113.125   399561.891
      26.414      117.200      114.641   399563.891
      26.524      108.300      117.844   399566.891
      26.631       73.900      118.562   399566.891
      26.742      112.400      119.312   399566.891
      26.849      110.500      119.781   399566.891
      26.956      105.000      120.219   399566.891
      27.059       89.600      120.219   399566.891
      27.163      106.300      120.234   399566.891
      27.266       72.800      120.234   399566.891
      27.368       96.600      119.453   399565.891
      27.469      100.700      119.453   399565.891
      27.575      104.400      118.453   399564.891
      27.683       90.600      118.453   399564.891
      27.788       87.400      118.453   399564.891
      27.897      106.500      117.453   399563.891
      28.007       94.300      114.453   399560.891
      28.117      121.200      113.453   399559.891
      28.220       88.900      113.453   399559.891
      28.325      112.200      113.453   399559.891
      28.433      108.600      112.453   399558.891
      28.540      115.000      112.453   399558.891
      28.647       87.700      109.453   399555.891
      28.755       90.100      108.453   399554.891
      28.864      106.500      108.469   399554.891
      28.974       98.900      108.469   399554.891
      29.079       80.100      108.469   399554.891
      29.182      111.800      108.484   399554.891
      29.291      115.700      108.922   399555.891
      29.393      123.400      109.672   399555.891
      29.504      100.800      111.406   399558.891
      29.608      106.700      115.031   399562.891
      29.712      108.700      115.859   399562.891
      29.815       95.600      116.844   399562.891
      29.925      111.300      118.391   399568.891
      30.029      121.600      120.625   399568.891
      30.132      106.900      121.172   399568.891
      30.234      109.500      121.312   399568.891
      30.339      114.400      121.750   399568.891
      30.448      111.000      122.484   399568.891
      30.555      101.900      122.500   399568.891
      30.666      111.300      122.562   399568.891
      30.775       89.900      122.562   399568.891
      30.882      101.800      122.562   399568.891
      30.992      114.400      122.562   399568.891
      31.097      103.200      122.562   399568.891
      31.207      115.100      122.562   399568.891
      31.318      109.100      122.562   399568.891
      31.428      113.400      122.562   399568.891
      31.532       80.800      122.562   399568.891
      31.640      105.300      122.562   399568.891
      31.747       78.000      120.578   399566.891
      31.855      123.000      119.578   399565.891
      31.964      120.600      119.578   399565.891
      32.067       91.200      119.578   399565.891
      32.168       90.300      119.578   399565.891
      32.272       99.300      118.578   399564.891
      32.382       88.900      115.578   399561.891
      32.487       86.400      115.578   399561.891
      32.597       90.300      114.578   399560.891
      32.699       97.700      114.578   399560.891
      32.802       88.000      114.578   399560.891
      32.903      102.700      113.594   399559.891
      33.004      119.500      110.594   399556.891
      33.112       84.300      110.594   399556.891
      33.214       92.300      109.609   399555.891
      33.320       86.100      109.609   399555.891
      33.430       94.800      108.609   399554.891
      33.532       76.400      108.609   399554.891
      33.639       84.500      108.609   399554.891
      33.747      109.200      108.656   399554.891
      33.853       87.300      108.656   399554.891
      33.963      122.500      109.141   399555.891
      34.072       94.200      110.219   399558.891
      34.180      107.500      110.938   399558.891
      34.280      101.500      113.750   399561.891
      34.382       91.800      114.359   399561.891
      34.489       98.100      115.094   399561.891
      34.599       89.200      115.734   399561.891
      34.700       99.200      116.281   399561.891
      34.810       89.900      116.578   399561.891
      34.913      131.100      116.578   399561.891
      35.022       84.800      116.578   399561.891
      35.131       98.000      115.578   399560.891
      35.241      118.000      115.578   399560.891
      35.348      121.600      114.578   399559.891
      35.459       82.500      114.578   399559.891
      35.565       86.700      111.594   399556.891
      35.672       95.400      110.594   399555.891
      35.775      103.100      110.594   399555.891
      35.880      114.700      110.594   399555.891
      35.988       72.600      109.594   399554.891
      36.092      103.300      109.594   399554.891
      36.196       99.900      109.594   399554.891
      36.305      103.200      109.594   399554.891
      36.415      100.800      109.844   399555.891
      36.516      103.400      110.438   399555.891
      36.622       89.800      113.062   399558.891
      36.732      113.300      113.281   399562.891
      36.842      112.100      116.906   399564.891
      36.948      119.700      117.344   399564.891
      37.059       97.000      117.859   399564.891
      37.169       93.400      119.062   399569.891
      37.280      109.600      119.781   399569.891
      37.390      120.600      121.156   399569.891
      37.500       92.300      122.719   399573.891
      37.602       92.700      123.859   399573.891
      37.710       97.900      124.531   399573.891
      37.820      100.500      125.109   399573.891
      37.930      105.600      126.734   399573.891
      38.032      101.700      126.906   399573.891
      38.142      110.000      126.906   399573.891
      38.248      112.900      126.906   399573.891
      38.356      112.800      126.906   399573.891
      38.461      121.400      127.062   399573.891
      38.568      125.200      127.672   399573.891
      38.674      111.200      127.672   399573.891
      38.781      121.800      127.672   399573.891
      38.889       89.200      127.672   399573.891
      38.999      105.800      127.672   399573.891
      39.107       80.400      126.672   399572.891
      39.214      105.300      126.672   399572.891
      39.315       95.800      125.672   399571.891
      39.425       98.900      125.672   399571.891
      39.532      109.800      125.672   399571.891
      39.632       95.600      125.672   399571.891
      39.733      115.600      125.672   399571.891
      39.833      103.200      124.672   399570.891
      39.936      115.100      124.672   399570.891
      40.041       72.200      121.688   399567.891
      40.148      124.600      121.688   399567.891
      40.255      107.000      120.688   399566.891
      40.363      104.700      120.688   399566.891
      40.465      111.600      120.688   399566.891
      40.575       91.500      119.688   399565.891
      40.679      106.800      116.688   399562.891
      40.783       69.700      116.688   399562.891
      40.891       89.600      115.688   399561.891
      40.998      100.600      115.688   399561.891
      41.102      104.900      115.688   399561.891
      41.207       92.100      114.688   399560.891
      41.313       98.600      114.688   399560.891
      41.422       88.200      111.688   399557.891
      41.532      100.900      110.688   399556.891
      41.633      106.600      110.688   399556.891
      41.743      126.500      109.688   399555.891
      41.848       93.300      109.688   399555.891
      41.950       72.500      108.688   399554.891
      42.050      102.700      108.688   399554.891
      42.160       75.700      108.688   399554.891
      42.265       98.200      108.688   399554.891
      42.370       78.400      108.688   399554.891
      42.475      102.300      109.234   399555.891
      42.581      102.300      110.625   399555.891
      42.688      114.500      110.625   399555.891
      42.797      101.400      110.625   399555.891
      42.899      112.300      110.625   399555.891
      43.004      124.800      110.625   399555.891
      43.114      103.600      110.625   399555.891
      43.224      105.900      108.625   399553.891
      43.329       71.000      108.625   399553.891
      43.430      104.200      108.625   399553.891
      43.538       98.700      108.625   399553.891
      43.643      109.200      108.625   399553.891
      43.750       70.200      108.625   399553.891
      43.859       98.800      108.625   399553.891
      43.963      101.700      108.625   399553.891
      44.072      111.800      108.891   399555.891
      44.179       90.200      110.766   399559.891
      44.283      119.600      113.266   399560.891
      44.388       69.700      117.078   399562.891
      44.498       86.300      117.625   399562.891
      44.598       96.300      117.625   399562.891
      44.705       83.500      118.734   399569.891
      44.810       99.500      120.156   399569.891
      44.915       87.000      123.406   399569.891
      45.020       79.600      124.281   399569.891
      45.129       81.800      124.359   399569.891
      45.238      118.500      124.359   399569.891
      45.340       89.500      124.359   399569.891
      45.451       88.600      124.625   399569.891
      45.561       91.900      124.625   399569.891
      45.666      104.700      124.625   399569.891
      45.772      106.300      124.625   399569.891
      45.883       95.900      124.625   399569.891
      45.991      102.300      124.625   399569.891
      46.101      117.800      124.625   399569.891
      46.203      123.500      124.625   399569.891
      46.303      105.400      124.625   399569.891
      46.413       94.700      124.625   399569.891
      46.516       95.600      123.625   399568.891
      46.622       89.700      123.625   399568.891
      46.723      110.300      123.625   399568.891
      46.829      124.100      123.625   399568.891
      46.936       85.600      119.625   399564.891
      47.046      109.700      118.625   399563.891
      47.156      101.400      118.625   399563.891
      47.265      105.100      117.625   399562.891
      47.373       89.200      117.625   399562.891
      47.480      111.600      117.625   399562.891
      47.590      108.800      117.625   399562.891
      47.696       83.400      113.625   399558.891
      47.805      120.800      112.625   399557.891
      47.912       90.300      112.625   399557.891
      48.014      128.400      112.625   399557.891
      48.120      109.200      111.625   399556.891
      48.222       71.700      110.625   399555.891
      48.324       78.300      110.625   399555.891
      48.429       70.600      106.625   399551.891
      48.538      104.400      106.625   399551.891
      48.648       97.800      106.625   399551.891
      48.758       94.500      106.625   399551.891
      48.865       99.000      106.984   399554.891
      48.975      105.800      108.219   399554.891
      49.078       95.900      109.625   399558.891
      49.181      106.800      111.047   399561.891
      49.282      116.900      114.031   399561.891
      49.392      106.500      116.422   399563.891
      49.502       94.700      118.625   399565.891
      49.613      115.400      119.062   399565.891
      49.717      121.100      119.844   399565.891
      49.824       80.400      121.562   399570.891
      49.931      106.600      123.047   399570.891
      50.035       92.400      124.172   399572.984
      50.145      105.000      124.781   399572.984
      50.256       95.900      125.156   399572.984
      50.363      105.700      125.469   399572.984
      50.463       90.700      125.469   399572.984
      50.564      115.700      125.609   399572.984
      50.673       81.300      125.609   399572.984
      50.776       99.300      125.766   399572.984
      50.878       98.800      124.766   399571.984
      50.988       82.800      124.766   399571.984
      51.099       98.800      123.766   399570.984
      51.206      113.700      123.766   399570.984
      51.306       72.000      123.766   399570.984
      51.408      109.500      123.766   399570.984
      51.513      126.700      122.766   399569.984
      51.615      103.700      121.766   399568.984
      51.725      107.100      121.766   399568.984
      51.831       68.100      118.766   399565.984
      51.933      114.600      117.781   399564.984
      52.038      113.800      117.781   399564.984
      52.148      102.300      117.781   399564.984
      52.257      101.800      116.781   399563.984
      52.363       84.300      113.781   399560.984
      52.470       98.600      113.781   399560.984
      52.576       90.800      112.781   399559.984
      52.681       99.800      112.781   399559.984
      52.784      115.500      112.781   399559.984
      52.894      104.100      111.781   399558.984
      53.005       75.500      107.781   399554.984
      53.114       97.500      107.781   399554.984
      53.219      110.400      107.781   399554.984
      53.329      107.400      107.781   399554.984
      53.429       94.300      107.781   399554.984
      53.539       85.500      107.781   399554.984
      53.642      109.400      110.000   399558.984
      53.748      107.000      112.047   399562.984
      53.858      107.300      113.609   399562.984
      53.963       79.200      114.516   399562.984
      54.071      111.900      115.156   399562.984
      54.179       69.200      115.609   399562.984
      54.290      109.600      115.781   399562.984
      54.393       99.900      115.781   399562.984
      54.494      105.500      115.781   399562.984
      54.601       89.400      115.781   399562.984
      54.702      104.800      115.781   399562.984
      54.805       77.100      113.781   399560.984
      54.908       94.200      113.781   399560.984
      55.019       93.100      112.781   399559.984
      55.129      107.400      112.781   399559.984
      55.231      110.000      111.781   399558.984
      55.340       93.600      108.781   399555.984
      55.450       92.100      108.781   399555.984
      55.555       93.100      108.781   399555.984
      55.664       86.500      108.781   399555.984
      55.769      118.700      108.781   399555.984
      55.879      101.400      108.781   399555.984
      55.985      100.000      108.781   399555.984
      56.096       97.900      108.812   399555.984
      56.198      117.300      108.812   399555.984
      56.308      105.400      108.812   399555.984
      56.408       81.200      107.812   399554.984
      56.513      105.900      107.812   399554.984
      56.624       91.100      107.812   399554.984
      56.726       93.400      107.812   399554.984
      56.828       99.400      107.812   399554.984
      56.929       88.100      107.812   399554.984
      57.033       98.200      107.812   399554.984
      57.143      112.200      107.812   399554.984
      57.243      101.900      107.812   399554.984
      57.346       90.300      107.812   399554.984
      57.454       84.900      107.812   399554.984
      57.564      108.500      107.812   399554.984
      57.665      120.200      108.047   399557.984
      57.766       97.000      108.672   399557.984
      57.876      101.200      110.125   399560.984
      57.978       99.900      111.281   399560.984
      58.082       70.600      113.344   399563.984
      58.191       91.100      114.000   399563.984
      58.296      120.800      116.422   399564.984
      58.406      106.000      118.984   399570.984
      58.514       99.300      120.359   399570.984
      58.624      105.900      122.750   399570.984
      58.731       94.100      124.125   399575.984
      58.837       96.300      124.906   399575.984
      58.947      115.700      126.219   399575.984
      59.056       71.400      127.312   399575.984
      59.164      112.000      127.359   399575.984
      59.274      120.500      127.375   399575.984
      59.380       90.800      127.750   399575.984
      59.488      102.400      127.875   399575.984
      59.594      120.300      127.875   399575.984
      59.704      117.000      127.875   399575.984
      59.811       99.700      127.875   399575.984
      59.921      106.800      127.875   399575.984
      60.023      107.500      127.875   399575.984
      60.134      116.900      127.875   399575.984
      60.235       99.900      127.875   399575.984
      60.338       85.100      127.875   399575.984
      60.448       72.300      127.875   399575.984
      60.556       88.100      125.875   399573.984
      60.660      111.700      125.875   399573.984
      60.763      113.300      124.875   399572.984
      60.867       96.200      124.875   399572.984
      60.971       99.400      124.875   399572.984
      61.076       90.400      124.875   399572.984
      61.179      110.200      124.875   399572.984
      61.279      114.900      123.875   399571.984
      61.389       90.900      120.875   399568.984
      61.500       84.900      120.875   399568.984
      61.608      113.800      119.875   399567.984
      61.712      137.000      119.875   399567.984
      61.821      113.200      118.875   399566.984
      61.930       93.300      118.875   399566.984
      62.040       77.100      115.875   399563.984
      62.147       83.000      114.875   399562.984
      62.258       97.800      114.875   399562.984
      62.359       92.600      114.875   399562.984
      62.462       84.700      113.875   399561.984
      62.564      104.300      113.875   399561.984
      62.672       92.500      110.875   399558.984
      62.783      106.800      109.875   399557.984
      62.890      110.600      109.875   399557.984
      62.995       85.500      109.875   399557.984
      63.106      105.100      108.875   399556.984
      63.212       91.500      108.875   399556.984
      63.313       92.400      108.875   399556.984
      63.418      101.400      108.875   399556.984
      63.523      104.800      108.938   399557.984
      63.633      113.800      109.672   399560.984
      63.738      108.700      111.703   399560.984
      63.840      105.600      113.188   399563.984
      63.946      109.800      114.453   399565.984
      64.056      103.800      117.797   399566.984
      64.156       83.500      119.391   399568.984
      64.264       79.800      120.391   399568.984
      64.368      112.000      121.344   399568.984
      64.479      103.200      122.250   399569.984
      64.583      122.100      122.781   399569.984
      64.694      118.000      122.812   399569.984
      64.799      135.200      122.812   399569.984
      64.904       95.400      122.812   399569.984
      65.014       87.300      122.812   399569.984
      65.122       96.600      122.812   399569.984
      65.232      112.700      122.812   399569.984
      65.337       83.800      122.812   399569.984
      65.442      100.000      122.812   399569.984
      65.552      109.000      122.812   399569.984
      65.662       87.100      122.812   399569.984
      65.771       88.500      122.812   399569.984
      65.879       92.200      122.812   399569.984
      65.990       98.500      122.812   399569.984
      66.097      111.000      122.812   399569.984
      66.201      111.300      122.812   399569.984
      66.304       90.900      122.812   399569.984
      66.405       84.300      119.812   399566.984
      66.516      103.600      118.812   399565.984
      66.617      126.600      118.812   399565.984
      66.721      112.100      118.812   399565.984
      66.831       99.200      117.812   399564.984
      66.936      110.300      117.812   399564.984
      67.046       86.400      114.812   399561.984
      67.148      117.000      113.812   399560.984
      67.252       94.800      113.812   399560.984
      67.354       96.400      113.812   399560.984
      67.460      119.800      112.812   399559.984
      67.570      104.400      109.812   399556.984
      67.678       88.900      109.812   399556.984
      67.787      102.200      108.812   399555.984
      67.897       86.400      108.812   399555.984
      68.008       95.700      108.812   399555.984
      68.117       89.100      108.812   399555.984
      68.225       93.800      109.234   399556.984
      68.327      105.200      110.078   399559.984
      68.436      130.900      112.219   399560.984
      68.544       92.600      113.391   399563.984
      68.646      101.200      113.391   399563.984
      68.754      109.900      116.250   399565.984
      68.859       77.600      117.922   399567.984
      68.968       89.700      117.969   399567.984
      69.071      112.900      119.281   399567.984
      69.180      113.100      119.672   399567.984
      69.287       99.600      119.672   399567.984
      69.395      103.800      119.672   399567.984
      69.505       85.400      119.672   399567.984
      69.614      100.600      120.391   399567.984
      69.724       82.600      120.578   399567.984
      69.834       99.500      119.578   399566.984
      69.940      111.000      119.578   399566.984
      70.047      100.400      119.578   399566.984
      70.157      109.700      118.594   399565.984
      70.265      117.600      118.594   399565.984
      70.372       78.800      115.594   399562.984
      70.479       96.200      114.594   399561.984
      70.587       84.100      114.594   399561.984
      70.698       89.500      114.594   399561.984
      70.808      108.800      113.594   399560.984
      70.918      110.300      113.594   399560.984
      71.024       78.600      110.594   399557.984
      71.131      103.200      109.594   399556.984
      71.239      101.700      109.594   399556.984
      71.349      113.700      109.594   399556.984
      71.459      108.000      109.594   399556.984
      71.564       76.200      109.594   399556.984
      71.670      104.200      109.594   399556.984
      71.773      137.400      109.594   399556.984
      71.880       97.000      111.219   399560.984
      71.990      106.100      113.219   399563.984
      72.100      105.100      113.969   399563.984
      72.202       88.700      114.875   399563.984
      72.312       94.500      115.688   399563.984
      72.420       97.900      116.359   399563.984
      72.531       85.800      116.547   399563.984
      72.634      109.800      116.547   399563.984
      72.737       91.500      116.547   399563.984
      72.847       94.700      115.578   399562.984
      72.954       99.200      114.578   399561.984
      73.064      106.200      114.578   399561.984
      73.165       92.700      114.578   399561.984
      73.271      109.300      114.578   399561.984
      73.373       87.800      113.578   399560.984
      73.482      110.000      112.594   399559.984
      73.589      100.000      109.625   399556.984
      73.695      103.600      109.625   399556.984
      73.802       91.100      108.625   399555.984
      73.912      101.400      108.625   399555.984
      74.022       86.300      108.625   399555.984
      74.128       90.300      108.625   399555.984
      74.234       89.800      108.625   399555.984
      74.345      100.900      109.297   399559.984
      74.447      100.400      110.609   399559.984
      74.557       89.000      111.812   399563.984
      74.662      101.200      112.969   399563.984
      74.767      115.400      116.656   399566.984
      74.878       98.100      118.047   399567.984
      74.987      106.600      119.031   399567.984
      75.097      100.400      119.594   399567.984
      75.207       79.000      120.188   399567.984
      75.318       91.500      120.500   399567.984
      75.428       90.000      120.672   399567.984
      75.534      101.800      120.812   399567.984
      75.637      114.000      120.859   399567.984
      75.742      103.700      120.859   399567.984
      75.843      104.200      120.859   399567.984
      75.945      116.600      120.859   399567.984
      76.050      119.600      118.859   399565.984
      76.154       92.300      118.859   399565.984
      76.263      122.200      117.859   399564.984
      76.370       72.400      117.859   399564.984
      76.479       78.500      117.859   399564.984
      76.589       93.800      116.859   399563.984
      76.699      121.900      116.859   399563.984
      76.804       73.500      113.859   399560.984
      76.911      100.400      112.859   399559.984
      77.022       98.100      112.859   399559.984
      77.130       83.900      112.859   399559.984
      77.232      114.300      111.859   399558.984
      77.342      121.100      110.859   399557.984
      77.452      101.400      110.859   399557.984
      77.553       80.500      107.875   399554.984
      77.657      107.800      107.875   399554.984
      77.761      108.100      107.875   399554.984
      77.863       99.600      107.875   399554.984
      77.974       98.800      107.875   399554.984
      78.080       91.200      107.875   399554.984
      78.190      110.300      108.438   399556.984
      78.295      108.000      109.234   399560.984
      78.405      124.200      110.250   399563.984
      78.513       80.700      112.438   399563.984
      78.615      110.100      114.547   399565.984
      78.720      108.600      118.203   399567.984
      78.828      100.000      118.922   399567.984
      78.939      106.700      119.688   399567.984
      79.045       94.800      120.500   399567.984
      79.153       93.900      120.500   399567.984
      79.254      116.100      120.500   399567.984
      79.360       83.600      120.719   399567.984
      79.461      110.200      120.719   399567.984
      79.570       99.300      120.719   399567.984
      79.672       91.000      120.719   399567.984
      79.779       67.200      119.719   399566.984
      79.889       76.100      119.719   399566.984
      79.995       97.100      118.719   399565.984
      80.103       84.500      118.719   399565.984
      80.213      108.000      118.719   399565.984
      80.324      116.500      117.719   399564.984
      80.428       79.200      114.719   399561.984
      80.537      119.200      114.719   399561.984
      80.638      107.400      113.719   399560.984
      80.747      111.800      113.719   399560.984
      80.853      105.300      112.719   399559.984
      80.963       81.800      112.719   399559.984
      81.063       73.200      109.719   399556.984
      81.168       94.000      108.719   399555.984
      81.269      109.100      108.719   399555.984
      81.378      108.300      108.719   399555.984
      81.485      103.100      108.719   399555.984
      81.595       91.800      108.875   399555.984
      81.703       73.200      108.875   399555.984
      81.814      102.400      109.516   399559.984
      81.920      118.800      110.453   399560.984
      82.028       91.800      112.609   399563.984
      82.132       99.900      114.578   399565.984
      82.233      103.900      117.781   399567.984
      82.337      115.300      117.781   399567.984
      82.446      117.100      119.344   399567.984
