# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      24.916       70.900      302.734   402059.906
      25.026       74.500      287.625   402032.234
      25.126      127.500      308.766   402064.906
      25.236       34.900      309.609   402064.906
      25.344       48.600      309.609   402064.906
      25.452       66.700      309.609   402064.906
      25.557       83.900      309.625   402064.906
      25.668       82.500      309.625   402064.906
      25.776       74.600      309.625   402064.906
      25.883       82.700      309.625   402064.906
      25.984      105.500      309.625   402064.906
      26.093       88.200      309.625   402064.906
      26.198       70.700      309.625   402064.906
      26.308       68.700      309.625   402064.906
      26.417       68.200      309.625   402064.906
      26.518       88.000      287.641   402032.234
      26.618       42.700      287.641   402032.234
      26.728       86.700      287.641   402032.234
      26.838       85.500      298.156   402054.906
      26.945       54.500      309.859   402064.906
      27.046       67.400      309.859   402064.906
      27.155       58.300      309.859   402064.906
      27.260       75.000      309.859   402064.906
      27.360       86.000      309.859   402064.906
      27.466       83.200      309.859   402064.906
      27.568       73.600      309.859   402064.906
      27.674       65.600      309.859   402064.906
      27.783       91.900      309.859   402064.906
      27.893       94.100      309.859   402064.906
      27.996       49.100      309.859   402064.906
      28.106       65.600      309.859   402064.906
      28.216      105.300      287.656   402032.234
      28.327       91.800      287.656   402032.234
      28.436       85.400      287.656   402032.234
      28.546       73.000      287.656   402032.234
      28.652       84.900      287.656   402032.234
      28.760       65.000      287.656   402032.234
      28.867       87.800      287.656   402032.234
      28.970       73.000      287.656   402032.234
      29.076       75.700      287.656   402032.234
      29.184       47.600      287.656   402032.234
      29.291       68.600      287.656   402032.234
      29.393       62.200      287.672   402032.234
      29.502       84.400      287.672   402032.234
      29.612       87.800      287.672   402032.234
      29.714       91.900      287.672   402032.234
      29.817       56.300      287.672   402032.234
      29.918       80.900      287.672   402032.234
      30.026       76.800      287.672   402032.234
      30.126       91.600      287.672   402032.234
      30.227       76.800      287.688   402032.234
      30.337       74.600      287.688   402032.234
      30.443       77.400      287.703   402032.234
      30.550       52.900      287.703   402032.234
      30.661       99.500      287.703   402032.234
      30.770       65.700      287.703   402032.234
      30.880       94.100      287.703   402032.234
      30.990       88.600      287.703   402032.234
      31.100      106.200      287.703   402032.234
      31.202       42.500      287.703   402032.234
      31.304       83.300      287.703   402032.234
      31.411       78.700      287.703   402032.234
      31.516      126.700      287.703   402032.234
      31.627       39.600      287.703   402032.234
      31.728      109.400      287.703   402032.234
      31.828       96.500      287.703   402032.234
      31.934       64.300      287.703   402032.234
      32.044       79.700      287.703   402032.234
      32.146       62.900      287.703   402032.234
      32.250       81.000      287.703   402032.234
      32.353       70.000      287.703   402032.234
      32.463      101.200      287.703   402032.234
      32.569       59.800      287.703   402032.234
      32.675       69.800      287.703   402032.234
      32.784       79.300      287.703   402032.234
      32.893      122.400      287.703   402032.234
      32.994       35.700      287.703   402032.234
      33.100       95.500      287.703   402032.234
      33.201       67.800      287.703   402032.234
      33.308      119.700      287.719   402032.234
      33.414       50.400      287.719   402032.234
      33.519       56.500      287.719   402032.234
      33.622      102.000      287.719   402032.234
      33.724       87.900      287.719   402032.234
      33.833       76.500      287.719   402032.234
      33.936       77.000      287.719   402032.234
      34.037       92.000      287.719   402032.234
      34.141       79.200      301.547   402056.906
      34.251       83.300      301.547   402056.906
      34.355       54.100      301.547   402056.906
      34.458       80.900      301.547   402056.906
      34.568       75.400      301.547   402056.906
      34.670       67.100      301.547   402056.906
      34.776       75.300      301.547   402056.906
      34.879       69.000      301.547   402056.906
      34.982       77.200      301.547   402056.906
      35.091       89.000      301.547   402056.906
      35.195       80.700      287.719   402032.234
      35.298       61.200      287.719   402032.234
      35.400       90.700      287.719   402032.234
      35.501       88.100      287.719   402032.234
      35.612       91.400      287.719   402032.234
      35.719       64.700      287.719   402032.234
      35.824       75.400      287.719   402032.234
      35.933       92.000      287.719   402032.234
      36.043       96.600      287.719   402032.234
      36.151       60.600      287.719   402032.234
      36.251       80.900      287.734   402032.234
      36.352       62.000      287.734   402032.234
      36.463       68.200      287.734   402032.234
      36.569       61.800      287.734   402032.234
      36.676       62.200      287.734   402032.234
      36.786       77.500      287.734   402032.234
      36.896       64.900      302.016   402057.906
      37.006       97.600      302.016   402057.906
      37.110       76.700      302.188   402057.906
      37.216       87.000      302.219   402057.906
      37.326       84.400      302.219   402057.906
      37.433      107.800      302.219   402057.906
      37.534       61.400      302.219   402057.906
      37.639       90.200      302.219   402057.906
      37.746       66.800      302.219   402057.906
      37.852       98.500      302.219   402057.906
      37.956       61.200      302.219   402057.906
      38.058       64.900      302.219   402057.906
      38.159       91.900      302.219   402057.906
      38.273       59.000      310.000   402064.906
      38.382       91.200      310.000   402064.906
      38.490       38.600      310.000   402064.906
      38.598       57.600      310.000   402064.906
      38.708       81.000      310.000   402064.906
      38.810      103.000      310.000   402064.906
      38.920       82.900      310.000   402064.906
      39.027       66.900      310.000   402064.906
      39.138       83.900      310.000   402064.906
      39.241       84.400      287.984   402032.234
      39.348       73.900      287.984   402032.234
      39.456       60.700      287.984   402032.234
      39.558       50.500      287.984   402032.234
      39.660       65.600      287.984   402032.234
      39.760       69.800      287.984   402032.234
      39.862       76.500      287.984   402032.234
      39.962       65.200      287.984   402032.234
      40.063       95.900      287.984   402032.234
      40.113       70.300      302.641   402057.906
      40.217       49.800      302.641   402057.906
      40.327       80.200      302.641   402057.906
      40.427       75.700      314.109   402068.906
      40.534       31.300      314.109   402068.906
      40.644       80.400      314.109   402068.906
      40.750      107.200      314.125   402068.906
      40.861       41.900      314.125   402068.906
      40.963       73.200      314.125   402068.906
      41.072       75.100      314.125   402068.906
      41.180       43.100      314.125   402068.906
      41.291       86.300      314.125   402068.906
      41.396       49.300      314.125   402068.906
      41.498       57.100      288.016   402032.234
      41.607       56.400      288.016   402032.234
      41.716       87.800      288.016   402032.234
      41.826       93.700      288.016   402032.234
      41.936       41.200      288.016   402032.234
      42.039       71.700      288.016   402032.234
      42.147       77.500      288.016   402032.234
      42.252      116.600      288.016   402032.234
      42.359       52.600      288.016   402032.234
      42.463       75.000      288.016   402032.234
      42.572      104.600      288.016   402032.234
      42.682       73.800      288.016   402032.234
      42.786       84.000      288.016   402032.234
      42.896       81.100      288.016   402032.234
      43.006       63.700      288.016   402032.234
      43.114       83.000      288.016   402032.234
      43.220       83.000      288.016   402032.234
      43.325       56.200      288.016   402032.234
      43.429       84.800      288.016   402032.234
      43.529       76.100      288.016   402032.234
      43.640      110.400      288.016   402032.234
      43.747       56.300      288.016   402032.234
      43.848       90.200      288.016   402032.234
      43.958       66.800      288.016   402032.234
      44.062      101.500      288.016   402032.234
      44.169       63.700      288.016   402032.234
      44.279       80.200      288.016   402032.234
      44.388       77.800      288.016   402032.234
      44.495       96.800      288.016   402032.234
      44.600       59.600      288.016   402032.234
      44.711       60.400      288.016   402032.234
      44.812       63.100      288.016   402032.234
      44.922       87.300      288.016   402032.234
      45.028       61.600      288.016   402032.234
      45.138       77.200      288.016   402032.234
      45.244       80.900      288.016   402032.234
      45.355       76.300      288.016   402032.234
      45.459       84.800      288.016   402032.234
      45.561       58.800      288.016   402032.234
      45.670       77.100      300.734   402055.906
      45.771       80.000      300.734   402055.906
      45.871      120.400      311.219   402065.906
      45.981       41.600      311.219   402065.906
      46.085       81.000      311.219   402065.906
      46.191       92.300      311.219   402065.906
      46.300      104.200      311.219   402065.906
      46.409       48.900      311.219   402065.906
      46.511       73.800      311.219   402065.906
      46.612       85.700      311.219   402065.906
      46.717      127.100      311.219   402065.906
      46.827       54.800      311.219   402065.906
      46.928       72.200      288.031   402032.234
      47.032       55.500      288.031   402032.234
      47.140       53.400      288.031   402032.234
      47.249       92.100      288.031   402032.234
      47.356       41.500      288.031   402032.234
      47.467       86.100      288.031   402032.234
      47.574       68.500      288.031   402032.234
      47.680      115.300      288.031   402032.234
      47.783       39.800      288.031   402032.234
      47.884       68.500      288.031   402032.234
      47.994       80.200      288.031   402032.234
      48.102       76.700      298.375   402053.906
      48.204       87.900      298.375   402053.906
      48.313       37.800      300.703   402056.906
      48.423       82.100      300.703   402056.906
      48.531       84.800      300.703   402056.906
      48.640       95.600      300.703   402056.906
      48.745       55.200      300.703   402056.906
      48.856       56.300      308.547   402064.906
      48.957       74.600      311.125   402065.906
      49.065       51.200      311.125   402065.906
      49.175       96.000      311.125   402065.906
      49.283       56.600      311.125   402065.906
      49.390      106.400      311.125   402065.906
      49.497       89.000      311.125   402065.906
      49.602       82.900      311.125   402065.906
      49.704       61.300      311.125   402065.906
      49.813       95.300      311.125   402065.906
      49.923       78.700      311.125   402065.906
      50.031       96.900      311.125   402065.906
      50.134       53.600      311.125   402065.906
      50.237       91.500      311.125   402065.906
      50.348       54.000      288.078   402032.234
      50.453       87.600      288.078   402032.234
      50.557       58.900      288.078   402032.234
      50.659       74.100      288.078   402032.234
      50.769       83.500      297.562   402053.906
      50.879       99.000      311.328   402071.000
      50.983      100.700      313.203   402071.000
      51.091       41.700      313.203   402071.000
      51.201       76.700      313.531   402072.000
      51.301       44.100      313.531   402072.000
      51.402       88.200      314.281   402072.000
      51.503       54.200      314.297   402072.000
      51.608       41.400      314.328   402072.000
      51.710       34.800      314.328   402072.000
      51.818       61.500      314.344   402072.000
      51.926       72.000      314.344   402072.000
      52.026       56.700      314.359   402072.000
      52.129       74.600      314.359   402072.000
      52.235       82.800      314.375   402072.000
      52.336      126.900      314.375   402072.000
      52.446       52.000      314.375   402072.000
      52.549       50.700      314.375   402072.000
      52.659       79.000      314.375   402072.000
      52.770       99.700      314.375   402072.000
      52.880       69.600      314.375   402072.000
      52.987       71.900      314.375   402072.000
      53.093       93.300      314.375   402072.000
      53.201      103.500      314.375   402072.000
      53.310       80.200      314.375   402072.000
      53.420       91.300      314.375   402072.000
      53.527       76.100      314.375   402072.000
      53.636      100.700      314.375   402072.000
      53.746       61.400      314.375   402072.000
      53.851       73.500      288.766   402036.328
      53.951       83.900      288.766   402036.328
      54.054       60.000      288.766   402036.328
      54.158      131.300      310.219   402069.000
      54.265       55.500      314.125   402072.000
      54.368       32.200      314.125   402072.000
      54.472       43.000      314.125   402072.000
      54.577       95.300      314.125   402072.000
      54.684       54.800      314.125   402072.000
      54.792       76.200      314.125   402072.000
      54.902       75.600      314.141   402072.000
      55.008      100.800      314.141   402072.000
      55.112       44.400      314.141   402072.000
      55.213       89.800      314.141   402072.000
      55.316       79.200      314.141   402072.000
      55.424       76.500      314.141   402072.000
      55.525       90.400      314.141   402072.000
      55.633       58.200      314.141   402072.000
      55.735       92.200      314.141   402072.000
      55.837       71.800      314.141   402072.000
      55.938      114.900      314.141   402072.000
      56.043       47.600      314.141   402072.000
      56.150       91.500      314.141   402072.000
      56.253       93.700      314.141   402072.000
      56.367      104.700      314.141   402072.000
      56.475       50.200      314.141   402072.000
      56.576       85.000      314.141   402072.000
      56.684       76.400      288.797   402036.328
      56.793       96.300      288.797   402036.328
      56.897       81.200      300.297   402059.000
      57.005       71.200      300.297   402059.000
      57.110       72.500      300.297   402059.000
      57.210      101.200      300.297   402059.000
      57.321       76.900      300.297   402059.000
      57.431       79.500      300.297   402059.000
      57.534       79.400      300.297   402059.000
      57.641       53.000      300.297   402059.000
      57.749      110.600      300.312   402059.000
      57.857       67.200      300.312   402059.000
      57.959       70.400      288.812   402036.328
      58.062       84.300      288.812   402036.328
      58.176      107.000      288.812   402036.328
      58.286       52.900      288.812   402036.328
      58.391       76.100      288.812   402036.328
      58.499       80.200      288.812   402036.328
      58.603       70.900      288.812   402036.328
      58.714       75.100      288.812   402036.328
      58.824       64.000      288.812   402036.328
      58.931       96.400      288.812   402036.328
      59.034       77.100      288.812   402036.328
      59.141       79.700      288.812   402036.328
      59.251       59.400      288.812   402036.328
      59.361       57.600      288.812   402036.328
      59.469       69.800      288.812   402036.328
      59.569      100.800      288.812   402036.328
      59.676       45.900      288.812   402036.328
      59.780       63.100      288.828   402036.328
      59.889      101.300      288.828   402036.328
      59.997       68.400      288.828   402036.328
      60.108       71.000      288.828   402036.328
      60.213       84.000      288.828   402036.328
      60.315       65.600      288.828   402036.328
      60.417       82.900      288.828   402036.328
      60.518      104.100      288.828   402036.328
      60.628       46.200      288.828   402036.328
      60.737      107.600      288.828   402036.328
      60.845       80.000      288.828   402036.328
      60.955       94.000      288.828   402036.328
      61.065       54.300      288.828   402036.328
      61.175       72.400      288.828   402036.328
      61.280       63.800      288.828   402036.328
      61.388       85.500      288.828   402036.328
      61.496       81.900      288.828   402036.328
      61.606       76.000      288.828   402036.328
      61.714       99.700      288.828   402036.328
      61.819       91.700      288.828   402036.328
      61.930       67.500      288.828   402036.328
      62.031       58.300      288.828   402036.328
      62.140       74.500      288.844   402036.328
      62.248       85.100      288.844   402036.328
      62.358      107.000      288.844   402036.328
      62.467       58.500      288.844   402036.328
      62.577       77.400      288.844   402036.328
      62.681       72.700      288.844   402036.328
      62.784      114.900      288.844   402036.328
      62.889       45.800      288.844   402036.328
      62.995       75.400      288.844   402036.328
      63.100       61.600      288.844   402036.328
      63.207       60.900      310.016   402069.000
      63.314       68.100      310.016   402069.000
      63.418       46.300      310.016   402069.000
      63.528       97.700      310.016   402069.000
      63.628       61.700      310.016   402069.000
      63.738       74.300      310.016   402069.000
      63.847       70.300      310.016   402069.000
      63.954       68.200      310.016   402069.000
      64.061       61.300      310.016   402069.000
      64.163       59.700      310.016   402069.000
      64.270       98.800      288.859   402036.328
      64.379       45.000      288.859   402036.328
      64.487       78.600      288.859   402036.328
      64.594       70.600      288.859   402036.328
      64.706      118.300      288.859   402036.328
      64.808       38.500      288.859   402036.328
      64.916       85.000      288.859   402036.328
      65.020       88.600      288.859   402036.328
      65.128       70.200      288.859   402036.328
      65.238       84.100      288.859   402036.328
      65.347       55.500      288.859   402036.328
      65.457       99.600      288.859   402036.328
      65.561       82.400      288.859   402036.328
      65.667       92.500      288.859   402036.328
      65.777       75.400      288.859   402036.328
      65.885       89.900      288.859   402036.328
      65.994       75.300      288.859   402036.328
      66.104       87.900      288.859   402036.328
      66.214       67.800      288.859   402036.328
      66.321       72.300      288.859   402036.328
      66.429       84.000      288.859   402036.328
      66.538      101.000      288.859   402036.328
      66.646       54.500      288.859   402036.328
      66.752       73.700      288.859   402036.328
      66.855       73.100      288.859   402036.328
      66.959       91.900      288.859   402036.328
      67.062       86.000      288.859   402036.328
      67.163       72.300      288.859   402036.328
      67.269       86.400      288.859   402036.328
      67.376       86.000      288.859   402036.328
      67.482       85.300      288.859   402036.328
      67.582       61.900      288.859   402036.328
      67.685      101.900      288.859   402036.328
      67.789       66.500      288.859   402036.328
      67.893       97.400      288.859   402036.328
      67.996       66.700      288.859   402036.328
      68.104       84.100      288.859   402036.328
      68.214       79.500      288.859   402036.328
      68.319      106.500      288.859   402036.328
      68.422       52.500      288.859   402036.328
      68.529       78.600      288.859   402036.328
      68.634       89.300      288.859   402036.328
      68.741      102.800      288.875   402036.328
      68.851       61.300      288.875   402036.328
      68.961       64.100      288.875   402036.328
      69.070       74.500      288.875   402036.328
      69.173      103.900      288.875   402036.328
      69.275       63.600      288.875   402036.328
      69.385       70.600      288.875   402036.328
      69.495       81.300      288.875   402036.328
      69.605       89.700      288.875   402036.328
      69.711       85.400      288.875   402036.328
      69.812       78.700      288.875   402036.328
      69.917       86.300      288.875   402036.328
      70.019       79.800      288.875   402036.328
      70.131      110.000      288.875   402036.328
      70.236       57.600      288.875   402036.328
      70.346       95.700      288.875   402036.328
      70.456       92.700      288.875   402036.328
      70.560       87.300      288.875   402036.328
      70.668       54.200      288.875   402036.328
      70.778       99.400      288.875   402036.328
      70.888       84.000      288.875   402036.328
      70.997       97.800      288.875   402036.328
      71.098       82.000      288.875   402036.328
      71.199       64.900      288.875   402036.328
      71.306       72.200      288.875   402036.328
      71.412      117.300      288.875   402036.328
      71.515       48.400      288.875   402036.328
      71.622       65.800      288.875   402036.328
      71.724       84.200      288.875   402036.328
      71.829       96.100      288.875   402036.328
      71.934       79.400      288.875   402036.328
      72.039       48.900      288.875   402036.328
      72.139      102.700      288.875   402036.328
      72.244       71.100      288.875   402036.328
      72.356       99.700      288.875   402036.328
      72.461       46.400      288.875   402036.328
      72.564       65.600      288.875   402036.328
      72.667       85.500      288.875   402036.328
      72.769      112.000      288.875   402036.328
      72.873       45.400      288.875   402036.328
      72.975       81.500      288.875   402036.328
      73.084       76.200      288.875   402036.328
      73.192       61.500      288.875   402036.328
      73.294       96.300      288.875   402036.328
      73.396       58.800      288.875   402036.328
      73.500       65.800      288.875   402036.328
      73.603       61.100      288.875   402036.328
      73.708       73.500      288.875   402036.328
      73.815       80.300      288.875   402036.328
      73.916       87.000      288.875   402036.328
      74.027       91.400      288.875   402036.328
      74.130       61.600      288.875   402036.328
      74.239       92.100      288.891   402036.328
      74.341       52.200      288.891   402036.328
      74.443       63.900      288.891   402036.328
      74.553       99.400      288.891   402036.328
      74.662       64.100      288.891   402036.328
      74.765       92.600      309.766   402069.000
      74.873       46.800      309.766   402069.000
      74.982       75.100      309.766   402069.000
      75.092       61.400      309.766   402069.000
      75.193      113.900      309.766   402069.000
      75.301       39.900      309.766   402069.000
      75.409       97.400      309.766   402069.000
      75.510       57.700      309.766   402069.000
      75.620       57.100      310.453   402070.000
      75.729       78.200      310.453   402070.000
      75.835       88.500      310.453   402070.000
      75.940       91.000      310.469   402070.000
      76.051       71.600      310.469   402070.000
      76.158       81.800      310.469   402070.000
      76.260       64.000      310.469   402070.000
      76.370       86.800      310.469   402070.000
      76.476       96.900      310.469   402070.000
      76.583       99.700      288.922   402036.328
      76.693       46.700      288.922   402036.328
      76.799      105.400      288.922   402036.328
      76.904       78.100      288.922   402036.328
      77.007      110.500      288.922   402036.328
      77.116       36.200      288.922   402036.328
      77.221       87.400      288.922   402036.328
      77.327       85.800      288.922   402036.328
      77.432       55.300      288.922   402036.328
      77.534       82.200      288.922   402036.328
      77.639       83.000      288.922   402036.328
      77.749       87.600      288.922   402036.328
      77.859       90.100      288.922   402036.328
      77.968       89.000      288.922   402036.328
      78.070       51.900      288.922   402036.328
      78.177       74.100      288.922   402036.328
      78.282       78.400      288.922   402036.328
      78.392      117.300      288.922   402036.328
      78.503       61.100      288.922   402036.328
      78.613      100.700      288.922   402036.328
      78.723       79.300      288.922   402036.328
      78.824       68.100      288.922   402036.328
      78.934       88.200      288.922   402036.328
      79.043       69.600      288.922   402036.328
      79.151       79.200      288.922   402036.328
      79.258       91.400      288.922   402036.328
      79.359       92.200      288.922   402036.328
      79.461       80.100      288.922   402036.328
      79.566       89.800      288.922   402036.328
      79.675       97.300      288.922   402036.328
      79.785       93.600      288.922   402036.328
      79.896       48.200      288.922   402036.328
      80.003       96.400      288.922   402036.328
      80.105      101.800      288.922   402036.328
      80.206      110.900      288.938   402036.328
      80.311       48.800      288.938   402036.328
      80.414       92.300      288.938   402036.328
      80.524       69.900      288.938   402036.328
      80.627       83.000      288.938   402036.328
      80.737       89.500      288.938   402036.328
      80.843       68.700      288.938   402036.328
      80.952       87.700      313.703   402072.000
      81.062       26.900      313.703   402072.000
      81.168       77.000      313.703   402072.000
      81.277       54.600      313.703   402072.000
      81.384       78.700      313.703   402072.000
      81.492       69.400      313.703   402072.000
      81.603      114.800      313.703   402072.000
      81.708       41.800      313.703   402072.000
      81.818       69.800      313.703   402072.000
      81.923       56.800      313.703   402072.000
      82.032       82.400      288.984   402036.328
      82.140       88.000      288.984   402036.328
      82.249       74.400      288.984   402036.328
